"spec","long","lat","bio1","bio12","bio15","bio16","bio18","bio5","bio6","bio8"
"variegata_63",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_63",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_63",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_63",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_63",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_63",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_63",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_63",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_63",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_63",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_63",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_63",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_63",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_63",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_63",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_63",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_63",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_63",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_63",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"cryptantha_63",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_63",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"cryptantha_63",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_63",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_63",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_63",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_63",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_63",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_64",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_64",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_64",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_64",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_64",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_64",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_64",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"cryptantha_64",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_64",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_64",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_64",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_64",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_64",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_64",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_64",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"cryptantha_64",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_64",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_64",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"cryptantha_64",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_64",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_64",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"cryptantha_64",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_64",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"cryptantha_64",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_64",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_64",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_64",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"cryptantha_64",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_64",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_64",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_64",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_64",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_64",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_64",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_64",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_64",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_64",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_64",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_64",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_64",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_64",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_64",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_64",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_64",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_64",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_64",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_64",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_64",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_64",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_64",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_64",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_64",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_65",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_65",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_65",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_65",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_65",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_65",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_65",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_65",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_65",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_65",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"cryptantha_65",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_65",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_65",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_65",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_65",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"variegata_65",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_65",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_65",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_65",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_65",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_65",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_65",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"cryptantha_65",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_65",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"cryptantha_65",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_65",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_65",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_65",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_65",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_65",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_65",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_65",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"cryptantha_65",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_65",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_65",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_65",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_65",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_65",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_65",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_65",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_65",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_65",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_65",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"cryptantha_65",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_65",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_65",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_65",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_65",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_65",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"cryptantha_65",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_65",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_65",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_66",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_66",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"cryptantha_66",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_66",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"cryptantha_66",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_66",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_66",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"cryptantha_66",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_66",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_66",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_66",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"cryptantha_66",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"cryptantha_66",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_66",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_66",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"variegata_66",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_66",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_66",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_66",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_66",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_66",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_66",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_66",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_66",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_66",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_66",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_66",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_66",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_66",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_66",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_66",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_66",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_66",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_66",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_66",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_66",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"variegata_66",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_66",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_66",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_66",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_66",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_66",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_66",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_66",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_66",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_66",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_66",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"cryptantha_66",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_66",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_66",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_66",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_66",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_67",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_67",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_67",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_67",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_67",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_67",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_67",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_67",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_67",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_67",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_67",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_67",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_67",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_67",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_67",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"cryptantha_67",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_67",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_67",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_67",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_67",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_67",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"variegata_67",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_67",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_67",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_67",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_67",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"variegata_67",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_67",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_67",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_67",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"cryptantha_67",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_67",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_67",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"variegata_67",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_67",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_67",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"cryptantha_67",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_67",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"cryptantha_67",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"cryptantha_67",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_67",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_67",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"variegata_67",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"cryptantha_67",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_67",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_67",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_67",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_67",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
"variegata_67",-42.475278,-20.700278,62,1865,181,120,66,243,177,160
"variegata_67",-44.466667,-20.733333,89,1883,182,123,67,271,206,191
"variegata_67",-42.0175,-21.9675,99,2112,170,102,60,269,206,189
"variegata_67",-58.0175,-21.9675,146,2982,197,114,57,343,281,249
"variegata_68",-45.44222222,-18.78777778,123,1636,186,131,70,309,242,231
"variegata_68",-43.552778,-18.355,105,1739,173,107,61,278,206,191
"variegata_68",-43.620417,-18.1543,109,1729,173,107,61,282,210,195
"variegata_68",-43.588711,-18.239956,107,1704,170,103,60,277,203,189
"variegata_68",-43.627794,-18.195092,108,1713,172,106,61,280,207,193
"variegata_68",-43.527406,-18.277497,107,1755,174,107,61,281,209,194
"variegata_68",-39.475556,-12.854444,159,1390,107,68,63,266,222,211
"variegata_68",-39.475833,-12.853611,159,1390,107,68,63,266,222,211
"variegata_68",-39.4758,-12.8536,159,1390,107,68,63,266,222,211
"variegata_68",-39.796111,-16.61,171,1566,139,94,67,310,254,242
"variegata_68",-39.533333,-12.75,175,1431,108,68,62,283,239,228
"variegata_68",-39.53333,-12.75,175,1431,108,68,62,283,239,228
"variegata_68",-39.475556,-12.853611,159,1390,107,68,63,266,222,211
"variegata_68",-39.2832,-12.5116,177,1516,118,75,63,295,230,235
"variegata_68",-39.466667,-12.85,159,1390,107,68,63,266,222,211
"variegata_68",-39.471944,-12.853056,159,1390,107,68,63,266,222,211
"variegata_68",-40.95,-20.433333,96,1717,167,106,63,263,197,182
"variegata_68",-40.98525,-18.569278,151,1526,164,111,67,315,247,234
"variegata_68",-40.985,-18.566111,151,1526,164,111,67,315,247,234
"variegata_68",-41.121111,-18.421667,129,1575,167,111,66,296,227,213
"variegata_68",-40.798611,-18.944167,146,1527,162,109,67,308,241,229
"cryptantha_68",-40.667778,-18.978889,157,1512,157,107,68,314,249,237
"variegata_68",-40.665556,-18.977778,159,1506,156,107,68,315,250,238
"variegata_68",-41.286139,-20.175833,97,1806,179,117,65,276,206,191
"variegata_68",-41.100556,-20.519167,77,1738,169,109,64,246,179,164
"variegata_68",-41.083611,-20.516111,77,1738,169,109,64,246,179,164
"cryptantha_68",-40.551111,-19.348333,155,1568,155,104,67,310,246,234
"variegata_68",-40.980014,-20.411644,91,1727,167,107,64,258,192,177
"variegata_68",-40.473889,-19.907944,139,1648,152,97,63,291,229,215
"variegata_68",-40.472222,-19.914167,139,1648,152,97,63,291,229,215
"variegata_68",-40.775,-19.797222,125,1665,163,107,65,288,223,209
"variegata_68",-40.7775,-19.8025,125,1665,163,107,65,288,223,209
"variegata_68",-40.981111,-19.741389,122,1706,171,112,65,293,225,211
"cryptantha_68",-40.824722,-19.888889,134,1689,164,107,65,298,233,219
"variegata_68",-41.439444,-20.868333,119,1895,180,115,63,299,229,212
"variegata_68",-41.554944,-20.945083,91,1889,182,119,65,273,203,187
"cryptantha_68",-41.545833,-20.940556,91,1889,182,119,65,273,203,187
"variegata_68",-40.4575,-18.77,160,1510,150,103,68,310,247,236
"variegata_68",-40.443889,-18.776944,160,1510,150,103,68,310,247,236
"variegata_68",-40.4625,-18.7669,164,1481,151,103,68,315,251,239
"variegata_68",-40.4625,-18.766944,164,1481,151,103,68,315,251,239
"variegata_68",-40.614444,-20.173056,126,1675,155,98,63,281,219,204
"cryptantha_68",-40.604167,-19.780556,158,1655,157,102,64,315,251,237
"variegata_68",-40.814722,-19.897778,134,1689,164,107,65,298,233,219
"variegata_68",-40.739444,-19.760833,152,1692,162,106,65,314,248,234
"variegata_68",-40.319167,-20.17,175,1662,135,81,60,310,254,240
"variegata_68",-40.328889,-20.191111,175,1662,135,81,60,310,254,240
"variegata_68",-41.008089,-20.436427,87,1710,169,108,63,256,189,174
